-55418104.08687064	129933285.93629043	56331579.66290362
-55419740.51261704	129932694.812563	56331323.4531272
-55421376.930327706	129932103.67122248	56331067.23585841
-55423013.34008627	129931512.51235561	56330811.010814525
-55424649.74201577	129930921.33578607	56330554.778281465
-55426286.13583338	129930330.14174448	56330298.538005345
-55427922.5217431	129929738.9300051	56330042.29030632
-55429558.899789676	129929147.70076331	56329786.0346899
-55431195.26984725	129928556.45388153	56329529.77159702
-55432831.631872654	129927965.1894362	56329273.50089399
-55434467.986002	129927373.9073636	56329017.22259361
-55436104.33214523	129926782.60775214	56328760.93658085
-55437740.670435235	129926191.29049352	56328504.64297476
-55439377.00063813	129925599.95569295	56328248.3417625
-55441013.32297607	129925008.6032962	56327992.03285094
-55442649.63740059	129924417.23327045	56327735.71636328
-55444285.94387607	129923825.84563488	56327479.39229055
-55445922.24240373	129923234.44043653	56327223.0605229
-55447558.53292461	129922643.01769081	56326966.72108261
-55449194.81552984	129922051.57730998	56326710.374082975
-55450831.0902273	129921460.11931328	56326454.01947124
-55452467.35701103	129920868.64371115	56326197.657229744
-55454103.615738235	129920277.15060008	56325941.28727629
-55455739.8666628	129919685.63980037	56325684.90977519
-55457376.10950252	129919094.11147557	56325428.52462735
-55459012.34445667	129918502.56555408	56325172.131801635
-55460648.57158225	129917911.00195357	56324915.73143197
-55462284.79063429	129917319.42087014	56324659.32330716
-55463921.001933135	129916727.82208684	56324402.90761208
-55465557.20515711	129916136.20575215	56324146.48432123
-55467193.40044634	129915544.57182495	56323890.05339117
-55468829.58788819	129914952.92028119	56323633.61479156
-55470465.76725209	129914361.25118943	56323377.16859156
-55472101.938741684	129913769.56448326	56323120.71474332
-55473738.102412395	129913177.86013746	56322864.25325096
-55475374.258073166	129912586.1382129	56322607.7841618
-55477010.40576741	129911994.39868213	56322351.30749669
-55478646.54555141	129911402.64156729	56322094.82314902
-55480282.677449904	129910810.8668377	56321838.331165366
-55481918.8013261	129910219.07453312	56321581.83158843
-55483554.91741692	129909627.26463363	56321325.32423134
-55485191.02553577	129909035.43711585	56321068.809331395
-55486827.12565144	129908443.5920298	56320812.28680395
-55488463.21792996	129907851.72927023	56320555.756728455
-55490099.30218493	129907259.84900782	56320299.21889467
-55491735.378616326	129906667.95109172	56320042.6734537
-55493371.44706049	129906076.0355792	56319786.120434925
-55495007.50761238	129905484.10244232	56319529.55980871
-55496643.56026059	129904892.15171702	56319272.99150365
-55498279.605026536	129904300.1834268	56319016.41544471
-55499915.64168601	129903708.1975041	56318759.832007974
-55501551.67068872	129903116.1939638	56318503.24071662
-55503187.69159648	129902524.17285177	56318246.641896755
-55504823.70465389	129901932.1341285	56317990.03539793
-55506459.709733635	129901340.07779995	56317733.42133225
-55508095.70699428	129900748.00386496	56317476.79954593
-55509731.6962582	129900155.91235805	56317220.17013479
-55511367.67759705	129899563.80321269	56316963.53318096
-55513003.65120773	129898971.67644374	56316706.8884568
-55514639.61678203	129898379.5320769	56316450.23620629
-55516275.57434334	129897787.37014723	56316193.57632616
-55517911.52407626	129897195.19057947	56315936.908807725
-55519547.46592055	129896602.99341525	56315680.23361399
-55521183.39987203	129896010.77866001	56315423.55073704
-55522819.32579668	129895418.5462841	56315166.86037729
-55524455.24394327	129894826.29631768	56314910.16221956
-55526091.154063806	129894234.02874477	56314653.456545755
-55527727.05635091	129893641.74353977	56314396.74322486
-55529362.95079669	129893049.44076402	56314140.02212288
-55530998.83712766	129892457.1203723	56313883.29361396
-55532634.715773076	129891864.78234723	56313626.55731533
-55534270.586488105	129891272.42672072	56313369.81339409
-55535906.44907875	129890680.05353382	56313113.06194733
-55537542.30398545	129890087.66271965	56312856.302695274
-55539178.15088906	129889495.25427233	56312599.535965346
-55540813.98994736	129888902.8282228	56312342.76153143
-55542449.821166754	129888310.38454895	56312085.97943773
-55544085.64434136	129887717.92332828	56311829.189708866
-55545721.45957598	129887125.44447605	56311572.39243652
-55547357.26700882	129886532.9480066	56311315.587451965
-55548993.06664888	129885940.43391387	56311058.77475959
-55550628.85832535	129885347.90219323	56310801.954539046
-55552264.6420237	129884755.35290264	56310545.12667068
-55553900.41790492	129884162.78599086	56310288.291114174
-55555536.18574074	129883570.20146908	56310031.44806871
-55557171.9458671	129882977.59934382	56309774.59718798
-55558807.69799988	129882384.97960553	56309517.73877414
-55560443.442322694	129881792.34223607	56309260.87268791
-55562079.17858594	129881199.68730946	56309003.9990051
-55563714.9070729	129880607.01471858	56308747.11769299
-55565350.62768029	129880014.32454848	56308490.22865739
-55566986.3403678	129879421.6167312	56308233.332095064
-55568622.045118764	129878828.89136407	56307976.42779771
-55570257.74198396	129878236.14831673	56307719.51601602
-55571893.4309825	129877643.38770834	56307462.59645606
-55573529.112125866	129877050.60947308	56307205.6692588
-55575164.78533485	129876457.81362432	56306948.734471194
-55576800.450715914	129875865.000132	56306691.79205757
-55578436.10813751	129875272.16904229	56306434.84204147
-55580071.75770504	129874679.32035723	56306177.884313785
-55581707.39936398	129874086.45406654	56305920.91895232
-55583343.033140816	129873493.57016905	56305663.945933715
-55584978.65913712	129872900.66861981	56305406.9652615
-55586614.277029134	129872307.74949816	56305149.97707173
-55588249.88729137	129871714.81271741	56304892.98109645
-55589885.4894314	129871121.85838388	56304635.97757632
-55591521.08383427	129870528.88639857	56304378.96635975
-55593156.67035153	129869935.89673983	56304121.94764292
-55594792.248804934	129869342.88959523	56303864.92116941
-55596427.819538206	129868749.86477494	56303607.887037724
-55598063.38234691	129868156.82230654	56303350.845386095
-55599698.93737431	129867563.76226471	56303093.79590074
-55601334.48437251	129866970.68458487	56302836.73897545
-55602970.023640156	129866377.58925213	56302579.67434964
-55604605.55489151	129865784.47638175	56302322.60203976
-55606241.07831991	129865191.34587628	56302065.5220794
-55607876.593800195	129864598.19773349	56301808.434597656
-55609512.10148471	129864005.03200161	56301551.3393325
-55611147.60136934	129863411.84858565	56301294.23650732
-55612783.0933142	129862818.64760277	56301037.12599004
-55614418.57728953	129862225.42902954	56300780.00786393
-55616054.05341698	129861632.19282073	56300522.88211333
-55617689.521759756	129861038.93894948	56300265.74873771
-55619324.98213594	129860445.66750479	56300008.60771145
-55620960.43466252	129859852.37844655	56299751.45901164
-55622595.879369296	129859259.07174411	56299494.30267925
-55624231.316146955	129858665.7474281	56299237.13875199
-55625866.74505656	129858072.40551129	56298979.96713983
-55627502.16601806	129857479.04600522	56298722.78789546
-55629137.579193935	129856885.66882771	56298465.60104773
-55630772.98450256	129856292.27405064	56298208.40651143
-55632408.38189626	129855698.86165111	56297951.2043869
-55634043.77146773	129855105.43165202	56297693.994529136
-55635679.15316048	129854511.98401827	56297436.77707549
-55637314.5269643	129853918.51875572	56297179.55202197
-55638949.89298127	129853325.03587866	56296922.31923534
-55640585.25102292	129852731.53538272	56296665.07891154
-55642220.601205215	129852138.01726797	56296407.830935895
-55643855.9435195	129851544.4815318	56296150.57532297
-55645491.27807609	129850950.92816858	56295893.31197692
-55647126.604660146	129850357.35719036	56295636.041081995
-55648761.923367284	129849763.7686058	56295378.762523934
-55650397.234220356	129849170.16240352	56295121.47630642
-55652032.53727741	129848576.53856182	56294864.18242194
-55653667.83231893	129847982.89712387	56294606.88098787
-55655303.119740255	129847389.23802379	56294349.571765825
-55656938.39907646	129846795.56132418	56294092.25507049
-55658573.67062782	129846201.86701839	56293834.93062066
-55660208.934381604	129845608.15507554	56293577.59850013
-55661844.19017956	129845014.42550822	56293320.25883604
-55663479.43812706	129844420.67830771	56293062.911544554
-55665114.67824386	129843826.91348925	56292805.556571335
-55666749.9104665	129843233.13109055	56292548.19389148
-55668385.1348688	129842639.33100687	56292290.82367394
-55670020.35138422	129842045.51331827	56292033.445799954
-55671655.560019106	129841451.67806238	56291776.06017628
-55673290.760873586	129840857.82512645	56291518.66696404
-55674925.953769475	129840263.95457582	56291261.266188644
-55676561.138872825	129839670.06640793	56291003.85769203
-55678196.316090405	129839076.16059591	56290746.441627935
-55679831.485425524	129838482.2372081	56290489.01783594
-55681466.64694855	129837888.29616177	56290231.5864369
-55683101.80056223	129837294.33752637	56289974.14736698
-55684736.946440086	129836700.36120626	56289716.70067534
-55686372.08436853	129836106.36730647	56289459.24633065
-55688007.21449285	129835512.35572664	56289201.7844209
-55689642.33668112	129834918.32659534	56288944.31477997
-55691277.45109801	129834324.27981289	56288686.8374748
-55692912.55769094	129833730.21540953	56288429.35248778
-55694547.65628913	129833136.13335133	56288171.86006602
-55696182.747062616	129832542.0337062	56287914.3598848
-55697817.8300622	129831947.91643862	56287656.85197578
-55699452.90517471	129831353.78151472	56287399.336528964
-55701087.97243889	129830759.62895608	56287141.81345622
-55702723.031864285	129830165.45881936	56286884.28261755
-55704358.08337758	129829571.27102521	56286626.74426845
-55705993.12712585	129828977.06558359	56286369.19824052
-55707628.16295425	129828382.84255901	56286111.64453787
-55709263.19093703	129827788.6019093	56285854.08318464
-55710898.21117994	129827194.3435863	56285596.51418722
-55712533.223445565	129826600.0676808	56285338.93757085
-55714168.22786664	129826005.7741769	56285081.353241235
-55715803.22451543	129825411.46296094	56284823.7613887
-55717438.21336869	129824817.13414058	56284566.16178821
-55719073.19420194	129824222.78773232	56284308.55462373
-55720708.16731288	129823628.42365976	56284050.93977674
-55722343.132493846	129823034.0420147	56283793.31724112
-55723978.08984553	129822439.64269757	56283535.687147155
-55725613.03935956	129821845.22577144	56283278.04935733
-55727247.98114096	129821250.791175	56283020.40390913
-55728882.914930694	129820656.33896273	56282762.750933334
-55730517.84096479	129820061.86915538	56282505.090148546
-55732152.75911005	129819467.38170163	56282247.42180483
-55733787.66941824	129818872.87660167	56281989.7458505
-55735422.57185465	129818278.35390002	56281732.062217474
-55737057.4664555	129817683.81356779	56281474.37093633
-55738692.35330013	129817089.25558878	56281216.67196589
-55740327.23212983	129816494.68003243	56280958.96540216
-55741962.10325338	129815900.08679035	56280701.25118958
-55743596.96656502	129815305.47593552	56280443.52926429
-55745231.82201599	129814710.84740235	56280185.7998259
-55746866.66953468	129814116.20133877	56279928.0626043
-55748501.50931963	129813521.53757931	56279670.31778447
-55750136.341171294	129812926.85621072	56279412.56536353
-55751771.16521968	129812332.15723158	56279154.80521654
-55753405.9814085	129811737.44055241	56278897.03760546
-55755040.789825335	129811142.70630445	56278639.26214092
-55756675.59031295	129810547.95441394	56278381.47914842
-55758310.38304068	129809953.1848754	56278123.688473284
-55759945.167842135	129809358.39774692	56277865.8901463
-55761579.944838	129808763.5929681	56277608.08418691
-55763214.71406766	129808168.77054827	56277350.27053507
-55764849.4753784	129807573.93049349	56277092.44932757
-55766484.228937715	129806979.07280149	56276834.62040417
-55768118.97456945	129806384.19751872	56276576.783832
-55769753.712425046	129805789.30456744	56276318.93964027
-55771388.44239885	129805194.39399306	56276061.08782916
-55773023.16464371	129804599.46576583	56275803.22831558
-55774657.878976434	129804004.51994136	56275545.36115288
-55776292.585415006	129803409.5564848	56275287.48640372
-55777927.28407197	129802814.57538377	56275029.60398504
-55779561.97481468	129802219.57667083	56274771.71395325
-55781196.657937214	129801624.56027128	56274513.81618908
-55782831.33308711	129801029.52628486	56274255.910811946
-55784466.000369534	129800434.47465374	56273997.99785079
-55786100.65988553	129799839.40539737	56273740.07716113
-55787735.31157672	129799244.31850635	56273482.14882179
-55789369.95545279	129798649.21395129	56273224.21289133
-55791004.591441736	129798054.09179278	56272966.26930136
-55792639.219504155	129797458.95202926	56272708.31809448
-55794273.83990742	129796863.79458302	56272450.35918489
-55795908.45238664	129796268.61952104	56272192.39268078
-55797543.057052	129795673.42686208	56271934.41842952
-55799177.653977446	129795078.21648753	56271676.4366313
-55800812.24296546	129794482.98855078	56271418.447128505
-55802446.82415474	129793887.7429531	56271160.450010926
-55804081.39750076	129793292.47971101	56270902.445285
-55805715.96307763	129792697.19885403	56270644.43280887
-55807350.520702995	129792101.90038498	56270386.412756845
-55808985.07063649	129791506.58424295	56270128.38501217
-55810619.612725385	129790911.25046116	56269870.34964935
-55812254.146898374	129790315.89907457	56269612.306658745
-55813888.67325464	129789720.5300435	56269354.256033584
-55815523.191811934	129789125.14338101	56269096.19772575
-55817157.70261683	129788529.73904376	56268838.131789416
-55818792.20558541	129787934.31708145	56268580.0581929
-55820426.70066788	129787338.87751548	56268321.976936415
-55822061.18789174	129786743.42033947	56268063.88800714
-55823695.66732961	129786147.94548532	56267805.79149044
-55825330.138946354	129785552.4529942	56267547.68732607
-55826964.602735676	129784956.94287568	56267289.57549811
-55828599.058602765	129784361.41515253	56267031.456048094
-55830233.50688152	129783765.86973378	56266773.32885466
-55831867.94711135	129783170.30674024	56266515.19409627
-55833502.379646264	129782574.72607209	56266257.051651835
-55835136.80425017	129781979.12779775	56265998.901597515
-55836771.221154585	129781383.51184537	56265740.74386965
-55838405.630110286	129780787.8782837	56265482.578556955
-55840040.03137729	129780192.22707997	56265224.40547664
-55841674.42477541	129779596.55823009	56264966.2248173
-55843308.810311906	129779000.87175947	56264708.03651306
-55844943.18807371	129778405.16763756	56264449.84054798
-55846577.557938084	129777809.44591038	56264191.63693798
-55848211.92008077	129777213.70651051	56263933.42566381
-55849846.274356864	129776617.9494852	56263675.20676022
-55851480.62077636	129776022.17482647	56263416.98023621
-55853114.9593726	129775426.38255481	56263158.74601104
-55854749.29025807	129774830.57258573	56262900.504168086
-55856383.61323152	129774234.74502036	56262642.25467379
-55858017.928416274	129773638.89981917	56262383.997496895
-55859652.2357456	129773043.03698674	56262125.73269316
-55861286.5353441	129772447.15646961	56261867.460262015
-55862920.827049464	129771851.25836551	56261609.18013941
-55864555.11089317	129771255.34258497	56261350.89250029
-55866189.38702969	129770659.40921086	56261092.5970002
-55867823.655229345	129770063.45818202	56260834.294008195
-55869457.91575506	129769467.48947749	56260575.9833116
-55871092.168363184	129768871.50316858	56260317.66498782
-55872726.4132359	129768275.49920368	56260059.3389752
-55874360.65017436	129767679.47762564	56259801.00537191
-55875994.879321024	129767083.43841715	56259542.66407693
-55877629.10071171	129766487.38154563	56259284.31512954
-55879263.31437125	129765891.30700435	56259025.95852064
-55880897.5200314	129765295.21488601	56258767.594302796
-55882531.71793099	129764699.10510802	56258509.22242944
-55884165.908041194	129764102.97767478	56258250.84291885
-55885800.09038933	129763506.83261916	56257992.45566809
-55887434.26487394	129762910.66990611	56257734.06085893
-55889068.43150746	129762314.48957609	56257475.65838541
-55890702.59033226	129761718.29160976	56257217.24825041
-55892336.74137418	129761122.07597116	56256958.830510974
-55893970.88463799	129760525.84270014	56256700.405070774
-55895605.02000997	129759929.59182172	56256441.97198453
-55897239.147621796	129759333.32327709	56256183.53125741
-55898873.26733248	129758737.03711493	56255925.08291698
-55900507.379329346	129758140.73330048	56255666.62685777
-55902141.48354851	129757544.41183238	56255408.16314583
-55903775.5798252	129756948.07274275	56255149.69187121
-55905409.66838233	129756351.71598624	56254891.2129166
-55907043.749065556	129755755.34162788	56254632.7262857
-55908677.82201559	129755158.94961628	56254374.23195718
-55910311.88709437	129754562.53996293	56254115.73004136
-55911945.944406204	129753966.11264646	56253857.22048439
-55913579.99388525	129753369.66769637	56253598.70328342
-55915214.03549464	129752773.20513484	56253340.17842382
-55916848.069376476	129752176.72492401	56253081.64585199
-55918482.09544746	129751580.22704336	56252823.10569789
-55920116.113698825	129750983.71155405	56252564.557828985
-55921750.124096274	129750387.17840576	56252306.00239547
-55923384.126724094	129749790.62763764	56252047.4392236
-55925018.12155321	129749194.05917425	56251788.86851589
-55926652.108602665	129748597.47311433	56251530.29002585
-55928286.087764345	129748000.8694012	56251271.70399136
-55929920.05912688	129747404.24807954	56251013.11022177
-55931554.022672154	129746807.60909498	56250754.508860275
-55933187.97844374	129746210.9524428	56250495.89987444
-55934821.92634739	129745614.27818234	56250237.28322101
-55936455.8665874	129745017.58624235	56249978.65886118
-55938089.79889749	129744420.87670425	56249720.02687184
-55939723.72343331	129743824.14949392	56249461.38726952
-55941357.64017838	129743227.40465227	56249202.73997608
-55942991.54908313	129742630.64216045	56248944.08508429
-55944625.450200215	129742033.86206096	56248685.42244353
-55946259.34356431	129741437.0642539	56248426.75225001
-55947893.22906208	129740840.24886039	56248168.07433694
-55949527.106751315	129740243.41580193	56247909.3888279
-55951160.976589255	129739646.56512325	56247650.6956625
-55952794.838709764	129739049.69680016	56247391.99476272
-55954428.69301781	129738452.81078549	56247133.286332615
-55956062.53945454	129737855.90718387	56246874.57018896
-55957696.37813169	129737258.98589915	56246615.84644276
-55959330.209021375	129736662.04700872	56246357.114942774
-55960964.032065265	129736065.09044242	56246098.375909075
-55962597.84731117	129735468.11626515	56245839.62914449
-55964231.65475047	129734871.12442248	56245580.87478306
-55965865.454382665	129734274.11494674	56245322.11275059
-55967499.24629667	129733677.0878108	56245063.34302133
-55969133.03030267	129733080.04304817	56244804.565706655
-55970766.8065047	129732482.98066466	56244545.78068986
-55972400.57498379	129731885.90058614	56244286.98806121
-55974034.335628726	129731288.80288258	56244028.18777013
-55975668.088460274	129730691.6875388	56243769.37983065
-55977301.83349757	129730094.55456494	56243510.56420053
-55978935.57073004	129729497.40392536	56243251.74097259
-55980569.30016545	129728900.23565562	56242992.91005676
-55982203.02176675	129728303.04975347	56242734.07149537
-55983836.73559692	129727705.84618095	56242475.22531333
-55985470.441641964	129727108.6249816	56242216.37142374
-55987104.13983902	129726511.38614614	56241957.50991104
-55988737.83025641	129725914.12963793	56241698.64079138
-55990371.51285326	129725316.85550733	56241439.763989575
-55992005.18768781	129724719.56371953	56241180.879527725
-55993638.85464809	129724122.25432146	56240921.98740907
-55995272.513882294	129723524.9272627	56240663.08760234
-55996906.16529702	129722927.58254005	56240404.180208094
-55998539.80893799	129722330.22015795	56240145.26517038
-56000173.44475592	129721732.8401653	56239886.3424256
-56001807.07269169	129721135.44255139	56239627.41205717
-56003440.69296344	129720538.0272381	56239368.47402817
-56005074.30531711	129719940.59432979	56239109.528350726
-56006707.909994945	129719343.14373079	56238850.5750044
-56008341.50677223	129718745.67550302	56238591.614070125
-56009975.09576612	129718148.18963923	56238332.645448014
-56011608.676992215	129717550.68613137	56238073.66914098
-56013242.2504063	129716953.16495079	56237814.68525898
-56014875.81609538	129716355.62614709	56237555.69360132
-56016509.37389008	129715758.06968963	56237296.69440723
-56018142.923903115	129715160.49560238	56237037.68750902
-56019776.46610054	129714562.90387727	56236778.67295899
-56021410.00049177	129713965.29450345	56236519.65077335
-56023043.52713619	129713367.66746944	56236260.62091895
-56024677.04597265	129712770.02280377	56236001.58339091
-56026310.5569827	129712172.3604673	56235742.53829788
-56027944.06024826	129711574.68049325	56235483.48548178
-56029577.55569937	129710976.98287986	56235224.42501631
-56031211.04329214	129710379.26763062	56234965.356936865
-56032844.52316481	129709781.5347156	56234706.28117511
-56034477.99523073	129709183.78414871	56234447.197785445
-56036111.45946208	129708586.01597908	56234188.10668164
-56037744.91590936	129707988.23012441	56233929.0080037
-56039378.36462278	129707390.42661914	56233669.901621886
-56041011.80541303	129706792.6054957	56233410.78765021
-56042645.23853375	129706194.76672886	56233151.665894
-56044278.66381796	129705596.9102822	56232892.53660375
-56045912.0812288	129704999.03624368	56232633.39961306
-56047545.4909265	129704401.14451769	56232374.25498302
-56049178.89280811	129703803.2351369	56232115.102740765
-56050812.286901616	129703205.30814262	56231855.94276309
-56052445.67318424	129702607.36348683	56231596.77518376
-56054079.05170995	129702009.40117739	56231337.59993041
-56055712.42243057	129701411.42122583	56231078.41702455
-56057345.78533259	129700813.42362876	56230819.22648761
-56058979.140478715	129700215.408365	56230560.02830572
-56060612.48775933	129699617.37548178	56230300.822479516
-56062245.82724703	129699019.32496852	56230041.60896087
-56063879.15897035	129698421.25677961	56229782.38782649
-56065512.48300857	129697823.17090163	56229523.15902824
-56067145.799080275	129697225.06745099	56229263.922578126
-56068779.10742266	129696626.94633956	56229004.678443275
-56070412.4080254	129696028.80755092	56228745.42667135
-56072045.70074449	129695430.65115765	56228486.1672391
-56073678.98574347	129694832.4770732	56228226.900182664
-56075312.262879185	129694234.28538541	56227967.625442155
-56076945.532262884	129693636.07600434	56227708.34311417
-56078578.79390745	129693037.8489836	56227449.05306234
-56080212.04771336	129692439.60432957	56227189.75537089
-56081845.29365688	129691841.3420549	56226930.450034745
-56083478.53193085	129691243.06209569	56226671.13700861
-56085111.762338616	129690644.7644926	56226411.816394955
-56086744.98493134	129690046.4492473	56226152.488138825
-56088378.19978538	129689448.11637206	56225893.152135804
-56090011.4068462	129688849.76580577	56225633.80858112
-56091644.60609156	129688251.39763916	56225374.45728789
-56093277.79756985	129687653.01178381	56225115.098411486
-56094910.98121414	129687054.60832144	56224855.73183036
-56096544.15710318	129686456.18719015	56224596.35760892
-56098177.32515809	129685857.74841696	56224336.97576303
-56099810.48551896	129685259.29196428	56224077.58624025
-56101443.637974285	129684660.81791285	56223818.18906482
-56103076.78264886	129684062.32619001	56223558.784279905
-56104709.919609904	129683463.81679602	56223299.37181819
-56106343.0487363	129682865.28979065	56223039.95166242
-56107976.17013599	129682266.7451073	56222780.523858234
-56109609.28363627	129681668.18280265	56222521.08844749
-56111242.38940031	129681069.60283099	56222261.64537287
-56112875.487362154	129680471.00524051	56222002.19458876
-56114508.57752485	129679872.38998458	56221742.73619994
-56116141.65991363	129679273.75706448	56221483.270178095
-56117774.73452653	129678675.10652535	56221223.796421275
-56119407.80128801	129678076.43831235	56220964.31513097
-56121040.860340595	129677477.75245145	56220704.826105535
-56122673.91160608	129676879.04896824	56220445.329363324
-56124306.95496715	129676280.32782015	56220185.8251203
-56125939.990648374	129675681.58902119	56219926.313119456
-56127573.018519044	129675082.83257511	56219666.79348295
-56129206.038614556	129674484.05846328	56219407.266218215
-56130839.05090793	129673885.26672588	56219147.73125964
-56132472.05534176	129673286.45733841	56218888.1887209
-56134105.052098304	129672687.63028997	56218628.63844508
-56135738.04097873	129672088.78559878	56218369.08058907
-56137371.02213747	129671489.92326255	56218109.51500372
-56139003.99542299	129670891.04327561	56217849.94185309
-56140636.960970074	129670292.14566067	56217590.36095078
-56142269.91877044	129669693.23035263	56217330.77245479
-56143902.86873186	129669094.29741308	56217071.17631536
-56145535.810926765	129668495.34683558	56216811.57247473
-56147168.74532881	129667896.37859811	56216551.96101043
-56148801.67188597	129667297.3927208	56216292.34192756
-56150434.590725824	129666698.38919191	56216032.71512585
-56152067.501773484	129666099.36801031	56215773.08068293
-56153700.405006744	129665500.32918333	56215513.43860382
-56155333.300464965	129664901.27269413	56215253.78888818
-56156966.188104756	129664302.19858177	56214994.131489225
-56158599.06801298	129663703.1068034	56214734.466418914
-56160231.940129235	129663103.99735305	56214474.79375164
-56161864.80440928	129662504.87029244	56214215.113388814
-56163497.66089584	129661905.72556795	56213955.425411575
-56165130.50965869	129661306.56318586	56213695.729735896
-56166763.35060934	129660707.38316391	56213436.02640897
-56168396.18374681	129660108.18549418	56213176.3154503
-56170029.00909632	129659508.97019015	56212916.59680357
-56171661.8267091	129658909.73719683	56212656.87054422
-56173294.63649834	129658310.48656751	56212397.13663606
-56174927.43848613	129657711.21830663	56212137.39504705
-56176560.232733116	129657111.93236667	56211877.645825915
-56178193.01914127	129656512.62881012	56211617.888926595
-56179825.79777307	129655913.30759835	56211358.124375716
-56181458.568693556	129655313.96871598	56211098.3521437
-56183091.331778064	129654714.61218403	56210838.57230665
-56184724.0870427	129654115.2380136	56210578.78482294
-56186356.834508866	129653515.846206	56210318.98966826
-56187989.57422711	129652916.43673189	56210059.18685924
-56189622.30616069	129652317.0096136	56209799.37638172
-56191255.03031466	129651717.5648321	56209539.55827422
-56192887.74669504	129651118.10242034	56209279.7324546
-56194520.45526021	129650518.62234302	56209019.899046235
-56196153.15601859	129649919.12462573	56208760.057981305
-56197785.84901412	129649319.60926098	56208500.20923336
-56199418.53423724	129648720.0762415	56208240.35282868
-56201051.21170415	129648120.5255685	56207980.48874823
-56202683.881261975	129647520.95725177	56207720.61712215
-56204316.54315435	129646921.37127993	56207460.73773335
-56205949.19727713	129646321.76764372	56207200.85070712
-56207581.84355858	129645722.14637007	56206940.95605315
-56209214.48202844	129645122.5074533	56206681.05375472
-56210847.11274506	129644522.85088068	56206421.143782824
-56212479.73572331	129643923.17664483	56206161.22613968
-56214112.35083552	129643323.4847864	56205901.3008594
-56215744.95818586	129642723.77527161	56205641.36791517
-56217377.55778119	129642124.04807906	56205381.427349865
-56219010.149573706	129641524.30327578	56205121.4790567
-56220642.733578734	129640924.54077168	56204861.523227856
-56222275.309816234	129640324.76064979	56204601.55965216
-56223907.878217734	129639724.96288614	56204341.58845313
-56225540.43888309	129639125.14744692	56204081.60960897
-56227172.991775215	129638525.31435327	56203821.62310798
-56228805.53688556	129637925.46364976	56203561.62885601
-56230438.07417273	129637325.59526937	56203301.627048925
-56232070.60368918	129636725.70923659	56203041.61757783
-56233703.125397824	129636125.8055581	56202781.60046423
-56235335.63934461	129635525.8842203	56202521.575693734
-56236968.14555603	129634925.94522592	56202261.54323345
-56238600.64388049	129634325.98862413	56202001.50312161
-56240233.13450552	129633726.01431061	56201741.455410965
-56241865.61730517	129633126.02238546	56201481.39999704
-56243498.09231974	129632526.01281504	56201221.33691699
-56245130.559558	129631925.9855915	56200961.26618009
-56246763.01901894	129631325.94069095	56200701.18784232
-56248395.47073977	129630725.87814084	56200441.10180325
-56250027.91461872	129630125.79795583	56200181.00813092
